28,THE BEE,,9,3,1,-1,4,80,,,https://amzn.to/47WNDfj,"<a href='https://www.amazon.co.jp/21%E4%B8%96%E7%B4%80%E3%82%92%E6%86%82%E3%81%88%E3%82%8B%E6%88%AF%E6%9B%B2%E9%9B%86-%E9%87%8E%E7%94%B0-%E7%A7%80%E6%A8%B9/dp/4103405147?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=3BDI1KNGJUU7V&keywords=21%E4%B8%96%E7%B4%80%E3%82%92%E6%86%82%E3%81%88%E3%82%8B%E6%88%AF%E6%9B%B2%E9%9B%86&qid=1693727359&s=books&sprefix=21%E4%B8%96%E7%B4%80%E3%82%92%E6%86%82%E3%81%88%E3%82%8B%E6%88%AF%E6%9B%B2%E9%9B%86%2Cstripbooks%2C176&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=947d2c474a3ad2c704034de629de3de4&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4103405147&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4103405147'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4103405147&linkId=b327d7909c255cca8b46036921df4303'""></iframe>""",,,,,9784103405139
29,いとこ同志,,14,2,2,-1,4,120,,,https://amzn.to/3P4nvGS,"<a href='https://www.amazon.co.jp/%E3%81%84%E3%81%A8%E3%81%93%E5%90%8C%E5%BF%97-%E5%9D%82%E6%89%8B-%E6%B4%8B%E4%BA%8C/dp/4846203263?&linkCode=li2&tag=gekidankata00-22&linkId=770f12e7969a0c0d5ef6bc5db819edb7&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4846203263&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4846203263'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4846203263&linkId=9b167ffdae28376d1561e81af81bbb2d'""></iframe>""",,,,,9784846203269
30,屋根裏,,14,11,5,-1,12,120,,,https://amzn.to/3EoHRFV,"<a href='https://www.amazon.co.jp/%E5%9D%82%E6%89%8B%E6%B4%8B%E4%BA%8C-%E5%B1%8B%E6%A0%B9%E8%A3%8F-%E3%81%BF%E3%81%BF%E3%81%9A-%E3%83%8F%E3%83%A4%E3%82%AB%E3%83%AF%E6%BC%94%E5%8A%87%E6%96%87%E5%BA%AB-%E5%9D%82%E6%89%8B/dp/4151400079?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=KFR6BMTU22O9&keywords=%E5%B1%8B%E6%A0%B9%E8%A3%8F+%E5%9D%82%E6%89%8B&qid=1693927523&s=books&sprefix=%E5%B1%8B%E6%A0%B9%E8%A3%8F+%E5%9D%82%E6%89%8B%2Cstripbooks%2C169&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=2b9e6cd8d60de0e9c083d1b08d3d2d55&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4151400079&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4151400079'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4151400079&linkId=18cdd38f7ec94332c04a3bc06571ce82'""></iframe>""",,,,,9784151400070
31,パノラマビールの夜,,21,3,3,-1,6,60,,,https://amzn.to/3YYglZj,"<a href='https://www.amazon.co.jp/%E3%80%90%E6%88%AF%E6%9B%B2%E3%80%91%E3%83%91%E3%83%8E%E3%83%A9%E3%83%9E%E3%83%93%E3%83%BC%E3%83%AB%E3%81%AE%E5%A4%9C%EF%BC%886%E4%BA%BA60%E5%88%86%EF%BC%89-%E4%B9%85%E9%87%8E%E9%82%A3%E7%BE%8E-ebook/dp/B09FZJBG6C?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=2S9XIVXXVR79E&keywords=%E3%83%91%E3%83%8E%E3%83%A9%E3%83%9E%E3%83%93%E3%83%BC%E3%83%AB%E3%81%AE%E5%A4%9C&qid=1693727386&s=books&sprefix=%E3%83%91%E3%83%8E%E3%83%A9%E3%83%9E%E3%83%93%E3%83%BC%E3%83%AB%E3%81%AE%E5%A4%9C%2Cstripbooks%2C176&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=41868e2e5b70730ce7d69710657fe9a9&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=B09FZJBG6C&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=B09FZJBG6C'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=B09FZJBG6C&linkId=af7c43958cb2c3d68fa8d80b90074fc8'""></iframe>""",,,,,
32,船上のピクニック,,17,-1,-1,-1,12,150,,,https://amzn.to/44BUwjd,"<a href='https://www.amazon.co.jp/%E8%88%B9%E4%B8%8A%E3%81%AE%E3%83%94%E3%82%AF%E3%83%8B%E3%83%83%E3%82%AF-%E5%B2%A9%E6%9D%BE-%E4%BA%86/dp/4780801214?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=38XLLKM2G93ZZ&keywords=%E8%88%B9%E4%B8%8A%E3%81%AE%E3%83%94%E3%82%AF%E3%83%8B%E3%83%83%E3%82%AF&qid=1693727410&s=books&sprefix=%E8%88%B9%E4%B8%8A%E3%81%AE%E3%83%94%E3%82%AF%E3%83%8B%E3%83%83%E3%82%AF%2Cstripbooks%2C178&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=6a71576a59b32ef7f85ac4182bebaf37&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4780801214&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4780801214'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4780801214&linkId=8b909295ddfb7ad7a83d8a41f1303183'""></iframe>""",,,,,9784780801217
33,解体されゆくアントニン･レーモンド建築 旧体育館の話,,19,-1,9,-1,9,120,,/bookimg/33.jpg,,,,,,,,
34,あの子はだあれ、だれでしょね,,10,3,7,-1,10,100,,,,,,,,,,
35,赤鬼,,9,3,1,-1,4,80,,/bookimg/35.jpg,https://amzn.to/3RbyT6x,"<a href='https://www.amazon.co.jp/%E9%87%8E%E7%94%B0%E7%A7%80%E6%A8%B9-%E8%B5%A4%E9%AC%BC%E3%81%AE%E6%8C%91%E6%88%A6-%E9%87%8E%E7%94%B0-%E7%A7%80%E6%A8%B9/dp/4791762908?&linkCode=li2&tag=gekidankata00-22&linkId=3db79423237c5051ee47854278e8d03d&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4791762908&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4791762908'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4791762908&linkId=217171c873ad3affb91038ab62fbcc70'""></iframe>""",,,,,9784791762903
36,男子校にはいじめが少ない？,,19,9,1,-1,10,60,高校の男子寮。九人の高校生達。たわいない、しかし熱のこもった戯れと、 留まるところを知らぬ妄想の膨らみと、自分は何者かと自問する、けれど浅はかな思慮と、三年という月日は彼らの上にも過ぎていく、無為に。,/bookimg/36.jpg,,,,http://suiseidou.cool.coocan.jp/onoma.html,,,,
37,百万年ピクニック,,6,2,5,-1,7,60,,,,,,,,,,
38,効率の優先,,18,6,3,-1,9,110,,,,,,,,,,
39,来来来来,,11,-1,6,-1,6,110,,,https://amzn.to/3L3R5en,"<a href='https://www.amazon.co.jp/%E6%9D%A5%E6%9D%A5%E6%9D%A5%E6%9D%A5%E6%9D%A5-%E6%9C%AC%E8%B0%B7-%E6%9C%89%E5%B8%8C%E5%AD%90/dp/4560080801?&linkCode=li2&tag=gekidankata00-22&linkId=0a44cfd257c242aa29231e9c6aa077b5&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4560080801&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4560080801'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4560080801&linkId=5b024a53db52c1bb2dfd3cfef67b2782'""></iframe>""",,,,,9784846004682
40,アテルイ,,32,27,15,-1,-1,150,,/bookimg/40.jpg,https://amzn.to/45RvqxV,"<a href='https://www.amazon.co.jp/%E3%82%A2%E3%83%86%E3%83%AB%E3%82%A4-K-Nakashima-Selection-%E4%B8%AD%E5%B3%B6-%E3%81%8B%E3%81%9A%E3%81%8D/dp/4846004686?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=1YMPDPDYIF4I4&keywords=%E3%82%A2%E3%83%86%E3%83%AB%E3%82%A4+%E4%B8%AD%E5%B3%B6&qid=1693727727&s=books&sprefix=%E3%82%A2%E3%83%86%E3%83%AB%E3%82%A4+%E4%B8%AD%E5%B3%B6%2Cstripbooks%2C172&sr=1-2&linkCode=li2&tag=gekidankata00-22&linkId=116f5349b85abcf0bf941a7525f661b3&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4846004686&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4846004686'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4846004686&linkId=f86aadf154976379d12e47bdb43cbd08'""></iframe>""",,,,,
41,約三十の嘘,,13,4,2,-1,6,100,,,https://amzn.to/45SgeRd,"<a href='https://www.amazon.co.jp/%E7%B4%84%E4%B8%89%E5%8D%81%E3%81%AE%E5%98%98-%E4%BA%8C%E5%8D%81%E4%B8%80%E4%B8%96%E7%B4%80%E6%88%AF%E6%9B%B2%E6%96%87%E5%BA%AB-%E5%9C%9F%E7%94%B0%E8%8B%B1%E7%94%9F/dp/4903709175?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=TW5HLX9KW6CE&keywords=%E7%B4%84%E4%B8%89%E5%8D%81%E3%81%AE%E5%98%98&qid=1693727751&s=books&sprefix=%E7%B4%84%E4%B8%89%E5%8D%81%E3%81%AE%E5%98%98%2Cstripbooks%2C174&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=92430f87b39a24b30a7117fabf4c06a7&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4903709175&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4903709175'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4903709175&linkId=ae8208374e14d7a53e77a52ad4bff314'""></iframe>""",,,,,9784903709178
42,天邪鬼,,23,4,2,-1,6,90,,,,,,,,,,
43,ヒネミ,,24,-1,-1,-1,12,110,,,https://amzn.to/3Lc8Bgn,"<a href='https://www.amazon.co.jp/%E3%83%92%E3%83%8D%E3%83%9F-%E5%AE%AE%E6%B2%A2-%E7%AB%A0%E5%A4%AB/dp/4560035180?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=27AGDOXROSN59&keywords=%E3%83%92%E3%83%8D%E3%83%9F&qid=1693927682&s=books&sprefix=%E3%83%92%E3%83%8D%E3%83%9F%2Cstripbooks%2C193&sr=1-2&linkCode=li2&tag=gekidankata00-22&linkId=862c1b4315767662502cb9104c4c9b2d&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4560035180&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4560035180'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4560035180&linkId=162dab14b84a0aca4cf5e4f89afedccd'""></iframe>""",,,,,
44,ファンキー! 宇宙は見える所までしかない,,29,-1,-1,-1,-1,150,,,https://amzn.to/3L73lL9,"<a href='https://www.amazon.co.jp/%E3%83%95%E3%82%A1%E3%83%B3%E3%82%AD%E3%83%BC-%E2%80%95%E5%AE%87%E5%AE%99%E3%81%AF%E8%A6%8B%E3%81%88%E3%82%8B%E6%89%80%E3%81%BE%E3%81%A7%E3%81%97%E3%81%8B%E3%81%AA%E3%81%84-%E6%9D%BE%E5%B0%BE-%E3%82%B9%E3%82%BA%E3%82%AD/dp/4560035202?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=2LU0KDBPX148D&keywords=%E3%83%95%E3%82%A1%E3%83%B3%E3%82%AD%E3%83%BC%21+%E5%AE%87%E5%AE%99%E3%81%AF%E8%A6%8B%E3%81%88%E3%82%8B%E6%89%80%E3%81%BE%E3%81%A7%E3%81%97%E3%81%8B%E3%81%AA%E3%81%84&qid=1693727821&s=books&sprefix=%E3%83%95%E3%82%A1%E3%83%B3%E3%82%AD%E3%83%BC+%E5%AE%87%E5%AE%99%E3%81%AF%E8%A6%8B%E3%81%88%E3%82%8B%E6%89%80%E3%81%BE%E3%81%A7%E3%81%97%E3%81%8B%E3%81%AA%E3%81%84%2Cstripbooks%2C242&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=4d0afb12c8cef8400e477ee3b33b708e&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4560035202&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4560035202'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4560035202&linkId=690f5c2728ff6015765cab8954450295'""></iframe>""",,,,,9784560035207
45,ザ・寺山,,25,-1,-1,-1,-1,150,,,https://amzn.to/3Z0K0AU,"<a href='https://www.amazon.co.jp/%E3%82%B6%E3%83%BB%E5%AF%BA%E5%B1%B1-%E9%84%AD-%E7%BE%A9%E4%BF%A1/dp/4560033749?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=J7Y2LNEU6W7&keywords=%E3%82%B6%E3%83%BB%E5%AF%BA%E5%B1%B1&qid=1693727855&s=books&sprefix=%E3%82%B6+%E5%AF%BA%E5%B1%B1%2Cstripbooks%2C175&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=27d38eadc0ee0198a1dede00f5adc155&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4560033749&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4560033749'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4560033749&linkId=dfeebf642a0b41686bdd0fe27af11f36'""></iframe>""",,,,,9784560033746
46,スナフキンの手紙,,22,4,3,-1,7,120,,,https://amzn.to/47WblbE,"<a href='https://www.amazon.co.jp/%E3%82%B9%E3%83%8A%E3%83%95%E3%82%AD%E3%83%B3%E3%81%AE%E6%89%8B%E7%B4%99-%E9%B4%BB%E4%B8%8A-%E5%B0%9A%E5%8F%B2/dp/4560033781?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=2SFB0QR6WJ3KJ&keywords=%E3%82%B9%E3%83%8A%E3%83%95%E3%82%AD%E3%83%B3%E3%81%AE%E6%89%8B%E7%B4%99&qid=1693727872&s=books&sprefix=%E3%82%B9%E3%83%8A%E3%83%95%E3%82%AD%E3%83%B3%E3%81%AE%E6%89%8B%E7%B4%99%2Cstripbooks%2C177&sr=1-1&linkCode=li2&tag=gekidankata00-22&linkId=b442f994fa31c9c2d9895627af20c934&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4560033781&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4560033781'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4560033781&linkId=b1f8f5ef590370b22698eb10c05b7050'""></iframe>""",,,,,9784560033784
47,オケピ!,,31,9,4,-1,-1,150,,,https://amzn.to/3R74eaj,"<a href='https://www.amazon.co.jp/%E3%82%AA%E3%82%B1%E3%83%94-%E4%B8%89%E8%B0%B7-%E5%B9%B8%E5%96%9C/dp/4560035342?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=FAD5AMNCHEHG&keywords=%E3%82%AA%E3%82%B1%E3%83%94%21&qid=1693727892&s=books&sprefix=%E3%82%AA%E3%82%B1%E3%83%94+%2Cstripbooks%2C174&sr=1-2&linkCode=li2&tag=gekidankata00-22&linkId=f78d93221090d33f45e374fcd677076e&language=ja_JP&ref_=as_li_ss_il'"" target='""_blank'""><img border='""0'"" src='""//ws-fe.amazon-adsystem.com/widgets/q?_encoding=UTF8&ASIN=4560035342&Format=_SL160_&ID=AsinImage&MarketPlace=JP&ServiceVersion=20070822&WS=1&tag=gekidankata00-22&language=ja_JP'"" ></a><img src='""https://ir-jp.amazon-adsystem.com/e/ir?t=gekidankata00-22&language=ja_JP&l=li2&o=9&a=4560035342'"" width='""1'"" height='""1'"" border='""0'"" alt='""'"" style='""border:none !important; margin:0px !important;'"" />""","<iframe sandbox='allow-popups allow-scripts allow-modals allow-forms allow-same-origin'"" style='""width:120px;height:240px;'"" marginwidth='""0'"" marginheight='""0'"" scrolling='""no'"" frameborder='""0'"" src='""//rcm-fe.amazon-adsystem.com/e/cm?lt1=_blank&bc1=000000&IS2=1&bg1=FFFFFF&fc1=000000&lc1=0000FF&t=gekidankata00-22&language=ja_JP&o=9&p=8&l=as4&m=amazon&f=ifr&ref=as_ss_li_til&asins=4560035342&linkId=a30b67790218d0dbf0fa06aa5ffb8d2e'""></iframe>""",,,,,9784560035344
